para_id,content,category,publish_date_ap,context,questions,answers
art_3214804_para_1,"Oceanetics Inc., Annapolis, Maryland, is awarded a $99,989,368 firm-fixed-price and cost-plus-fixed-fee, indefinite-delivery/indefinite-quantity contract for ocean infrastructure support services. This contract provides for support to the NAVFAC Engineering and Expeditionary Warfare Center (EXWC) Oceans Technical Department at Naval Base Ventura County, Port Hueneme, California. No task orders are being issued at this time. Work will be performed at various locations worldwide and is expected to be completed by November 2027. This contract includes an option which, if exercised, would extend the period of performance to May 2028. Fiscal 2023 working capital (Navy) funds in the amount of $10,000 will be obligated at time of award in order to satisfy the minimum guarantee and will expire at the end of the current fiscal year. Future task orders will be primarily funded by operations and maintenance (Navy) funds; working capital (Navy) funds; research, development, test and evaluation (Navy) funds; and other procurement (Navy) funds. This contract was competitively procured via the System for Award Management website, with two proposals received. The Naval Facilities Engineering and Expeditionary Warfare Center, Port Hueneme, California, is the contracting activity (N39430-23-D-4050).",NAVY,"Nov. 9, 2022","NAVY

Oceanetics Inc., Annapolis, Maryland, is awarded a $99,989,368 firm-fixed-price and cost-plus-fixed-fee, indefinite-delivery/indefinite-quantity contract for ocean infrastructure support services. This contract provides for support to the NAVFAC Engineering and Expeditionary Warfare Center (EXWC) Oceans Technical Department at Naval Base Ventura County, Port Hueneme, California. No task orders are being issued at this time. Work will be performed at various locations worldwide and is expected to be completed by November 2027. This contract includes an option which, if exercised, would extend the period of performance to May 2028. Fiscal 2023 working capital (Navy) funds in the amount of $10,000 will be obligated at time of award in order to satisfy the minimum guarantee and will expire at the end of the current fiscal year. Future task orders will be primarily funded by operations and maintenance (Navy) funds; working capital (Navy) funds; research, development, test and evaluation (Navy) funds; and other procurement (Navy) funds. This contract was competitively procured via the System for Award Management website, with two proposals received. The Naval Facilities Engineering and Expeditionary Warfare Center, Port Hueneme, California, is the contracting activity (N39430-23-D-4050).","1. What is the name of the company that was awarded the contract?
2. What is the name of the NAVFAC Engineering and Expeditionary Warfare Center?
3. What is the name of the Naval Base Ventura County?","1. Oceanetics Inc.
2. NAVFAC Engineering and Expeditionary Warfare Center
3. Naval Base Ventura County"
art_3214804_para_2,"Metro Machine Corp., doing business as General Dynamics NASSCO-Norfolk, Norfolk, Virginia, is awarded a $76,698,633 firm-fixed-price contract for the fiscal 2023 dry-docking selected restricted availability for the USS Bainbridge (DDG-96). This contract includes options, which if exercised, would bring the cumulative value of this contract to $79,600,222. Work will be performed in Norfolk, Virginia, and is expected to be completed by August 2023. If all options are exercised, work will continue through August 2023. Fiscal 2023 other procurement (Navy) funds in the amount of $76,698,633 will be obligated at time of award.  This contract was a competitive acquisition solicited on the System for Award Management Contract Opportunities website and two offers were received. Mid-Atlantic Regional Maintenance Center, Norfolk, Virginia, is the contracting activity (N5005423C0002). ",NAVY,"Nov. 9, 2022","NAVY

Metro Machine Corp., doing business as General Dynamics NASSCO-Norfolk, Norfolk, Virginia, is awarded a $76,698,633 firm-fixed-price contract for the fiscal 2023 dry-docking selected restricted availability for the USS Bainbridge (DDG-96). This contract includes options, which if exercised, would bring the cumulative value of this contract to $79,600,222. Work will be performed in Norfolk, Virginia, and is expected to be completed by August 2023. If all options are exercised, work will continue through August 2023. Fiscal 2023 other procurement (Navy) funds in the amount of $76,698,633 will be obligated at time of award.  This contract was a competitive acquisition solicited on the System for Award Management Contract Opportunities website and two offers were received. Mid-Atlantic Regional Maintenance Center, Norfolk, Virginia, is the contracting activity (N5005423C0002). ","1. What is the name of the ship?
2. What is the name of the company?
3. What is the date of the contract?
4. What is the total value of the contract?","1. The name of the ship is USS Bainbridge (DDG-96).
2. The name of the company is Metro Machine Corp., doing business as General Dynamics NASSCO-Norfolk.
3. The date of the contract is fiscal 2023.
4. The total value of the contract is $76,698,633."
art_3214804_para_3,"Raytheon Missile and Defense, Tucson, Arizona, is awarded a $60,423,838 firm-fixed-price modification to previously awarded contract N00024-22-C-5400 to exercise options for fiscal 2023 U.S. Navy and Federal Republic of Germany procurements for Rolling Airframe Missile Block 2B guided missile round pack requirements. Work will be performed in Ottobrunn, Germany (62%); Bedford, New Hampshire (12%); Glenrothes Fife, Scotland (9%); Middletown, Pennsylvania (7%); Tucson, Arizona (5%); Keyser, West Virginia (2%); and various other locations each under 1% (3%), and is expected to be completed by January 2026. Fiscal 2023 weapons procurement (Navy) funds in the amount of $52,688,938 (87%); and Memorandum of Understanding funds in the amount of $7,734,900 (13%) will be obligated at the time of award and will not expire at the end of the current fiscal year. The Naval Sea Systems Command, Washington, D.C., is the contracting activity.",NAVY,"Nov. 9, 2022","NAVY

Raytheon Missile and Defense, Tucson, Arizona, is awarded a $60,423,838 firm-fixed-price modification to previously awarded contract N00024-22-C-5400 to exercise options for fiscal 2023 U.S. Navy and Federal Republic of Germany procurements for Rolling Airframe Missile Block 2B guided missile round pack requirements. Work will be performed in Ottobrunn, Germany (62%); Bedford, New Hampshire (12%); Glenrothes Fife, Scotland (9%); Middletown, Pennsylvania (7%); Tucson, Arizona (5%); Keyser, West Virginia (2%); and various other locations each under 1% (3%), and is expected to be completed by January 2026. Fiscal 2023 weapons procurement (Navy) funds in the amount of $52,688,938 (87%); and Memorandum of Understanding funds in the amount of $7,734,900 (13%) will be obligated at the time of award and will not expire at the end of the current fiscal year. The Naval Sea Systems Command, Washington, D.C., is the contracting activity.","1. What is the name of the company that is awarded the contract?
2. What is the name of the missile that is being procured?
3. What is the location of the company that is awarded the contract?","1. Raytheon Missile and Defense
2. Rolling Airframe Missile Block 2B
3. Ottobrunn, Germany"
art_3214804_para_4,"General Dynamics Electric Boat Corp., Groton, Connecticut, is awarded a $37,349,809 modification to previously awarded cost-plus-fixed-fee contract N00024-20-C-2114 to exercise options for Reactor Plant Planning Yard support for nuclear-powered submarines and Support Yard for the Navy's moored training ships. Work will be performed in Groton, Connecticut (89%); and Charleston, South Carolina (11%). Fiscal 2022 other procurement (Navy) funds in the amount of $6,428,540 (73%); and fiscal 2023 operations and maintenance (Navy) in the amount of $2,400,000 (27%) will be obligated at time of award, of which $2,400,000 will expire at the end of the current fiscal year. The Naval Sea Systems Command, Washington, D.C., is the contracting activity. ",NAVY,"Nov. 9, 2022","NAVY

General Dynamics Electric Boat Corp., Groton, Connecticut, is awarded a $37,349,809 modification to previously awarded cost-plus-fixed-fee contract N00024-20-C-2114 to exercise options for Reactor Plant Planning Yard support for nuclear-powered submarines and Support Yard for the Navy's moored training ships. Work will be performed in Groton, Connecticut (89%); and Charleston, South Carolina (11%). Fiscal 2022 other procurement (Navy) funds in the amount of $6,428,540 (73%); and fiscal 2023 operations and maintenance (Navy) in the amount of $2,400,000 (27%) will be obligated at time of award, of which $2,400,000 will expire at the end of the current fiscal year. The Naval Sea Systems Command, Washington, D.C., is the contracting activity. ","1. What is the name of the company that is awarded the contract?
2. What is the name of the contract?
3. What is the location of the company?
4. What is the location of the work?","1. General Dynamics Electric Boat Corp.
2. The contract is called ""Reactor Plant Planning Yard support for nuclear-powered submarines and Support Yard for the Navy's moored training ships.""
3. The company is located in Groton, Connecticut.
4. The work will be performed in Groton, Connecticut (89%); and Charleston, South Carolina (11%)."
art_3214804_para_5,"Detyens Shipyards Inc.,* North Charleston, South Carolina, is awarded a $21,007,304 firm-fixed-price contract (N3220523C4017) for a 91-calendar day shipyard availability for the regular overhaul/dry-docking availability of Military Sealift Command's fleet replenishment oiler USNS Kanawha (T-AO 196). This contract includes a base period and four options which, if exercised would bring the cumulative value of this contract to $22,090,004. Work will be performed in North Charleston, South Carolina, beginning May 18, 2023, and is expected to be completed by Aug. 12, 2023. Working capital funds (Navy) in the amount of $21,007,304 are obligated for fiscal year 2023 and will not expire at the end of the fiscal year. This contract was a small business set-aside with proposals solicited via the Government Point of Entry website and three offers received. The Navy's Military Sealift Command, Norfolk, Virginia, is the contracting activity. ",NAVY,"Nov. 9, 2022","NAVY

Detyens Shipyards Inc.,* North Charleston, South Carolina, is awarded a $21,007,304 firm-fixed-price contract (N3220523C4017) for a 91-calendar day shipyard availability for the regular overhaul/dry-docking availability of Military Sealift Command's fleet replenishment oiler USNS Kanawha (T-AO 196). This contract includes a base period and four options which, if exercised would bring the cumulative value of this contract to $22,090,004. Work will be performed in North Charleston, South Carolina, beginning May 18, 2023, and is expected to be completed by Aug. 12, 2023. Working capital funds (Navy) in the amount of $21,007,304 are obligated for fiscal year 2023 and will not expire at the end of the fiscal year. This contract was a small business set-aside with proposals solicited via the Government Point of Entry website and three offers received. The Navy's Military Sealift Command, Norfolk, Virginia, is the contracting activity. ","1. What is the name of the company that is awarded the contract?
2. What is the name of the ship that is being overhauled?
3. What is the date that the contract is expected to be completed?","1. Detyens Shipyards Inc.
2. USNS Kanawha
3. The contract is expected to be completed by Aug. 12, 2023."
art_3214804_para_6,"The Boeing Co., St. Louis, Missouri, is awarded a $13,254,327 firm-fixed-price order (N0001923F2540) against a previously issued basic ordering agreement (N0001921G0006). This order procures spares in support of Harpoon Weapon System sustainment for Foreign Military Sales (FMS) customers. Work will be performed in Black Mountain, North Carolina (34.04%); Fairfield, California (11.98%); Joplin, Missouri (11.12%); Galena, Kansas (4.62%); Fort Worth, Texas (4.49%); Beverly, Massachusetts (3.99%); Chandler, Arizona (3.00%); McKinney, Texas (2.45%); Lititz, Pennsylvania (2.03%); Lancaster, Pennsylvania (1.92%); Newtown, Pennsylvania (1.38%); O Fallon, Missouri (1.12%); Grove, Oklahoma (1.09%); Springfield, Ohio (1%); and various locations within the continental U.S. (15.77%), and is expected to be completed in October 2025. FMS customer funds in the amount of $13,254,327 will be obligated at the time of award, none of which will expire at the end of the current fiscal year. The Naval Air Systems Command, Patuxent River, Maryland, is the contracting activity.",NAVY,"Nov. 9, 2022","NAVY

The Boeing Co., St. Louis, Missouri, is awarded a $13,254,327 firm-fixed-price order (N0001923F2540) against a previously issued basic ordering agreement (N0001921G0006). This order procures spares in support of Harpoon Weapon System sustainment for Foreign Military Sales (FMS) customers. Work will be performed in Black Mountain, North Carolina (34.04%); Fairfield, California (11.98%); Joplin, Missouri (11.12%); Galena, Kansas (4.62%); Fort Worth, Texas (4.49%); Beverly, Massachusetts (3.99%); Chandler, Arizona (3.00%); McKinney, Texas (2.45%); Lititz, Pennsylvania (2.03%); Lancaster, Pennsylvania (1.92%); Newtown, Pennsylvania (1.38%); O Fallon, Missouri (1.12%); Grove, Oklahoma (1.09%); Springfield, Ohio (1%); and various locations within the continental U.S. (15.77%), and is expected to be completed in October 2025. FMS customer funds in the amount of $13,254,327 will be obligated at the time of award, none of which will expire at the end of the current fiscal year. The Naval Air Systems Command, Patuxent River, Maryland, is the contracting activity.","1. What is the Boeing Co.?
2. What is the purpose of the order?
3. What is the expected completion date?","1. The Boeing Co. is a company that manufactures airplanes.
2. The order is for spares in support of Harpoon Weapon System sustainment for Foreign Military Sales (FMS) customers.
3. The expected completion date is October 2025."
art_3214804_para_7,"AeroVironment Inc.,* Simi Valley, California, was awarded an $86,424,635 firm-fixed-price contract for the RQ-20B All Environment 3 and the Long Endurance Puma unmanned aircraft systems. Bids were solicited via the internet with one received. Work will be performed in Simi Valley, California, with an estimated completion date of Sept. 29, 2023. Fiscal 2023 operation and maintenance, Army funds in the amount of $86,424,635 were obligated at the time of the award. U.S. Army Contracting Command, Redstone Arsenal, Alabama, is the contracting activity (W58RGZ-23-C-0007).",ARMY,"Nov. 9, 2022","ARMY

AeroVironment Inc.,* Simi Valley, California, was awarded an $86,424,635 firm-fixed-price contract for the RQ-20B All Environment 3 and the Long Endurance Puma unmanned aircraft systems. Bids were solicited via the internet with one received. Work will be performed in Simi Valley, California, with an estimated completion date of Sept. 29, 2023. Fiscal 2023 operation and maintenance, Army funds in the amount of $86,424,635 were obligated at the time of the award. U.S. Army Contracting Command, Redstone Arsenal, Alabama, is the contracting activity (W58RGZ-23-C-0007).","1. What is the name of the company that was awarded the contract?
2. What is the name of the unmanned aircraft system?
3. What is the estimated completion date of the contract?","1. AeroVironment Inc.
2. RQ-20B All Environment 3
3. Sept. 29, 2023"
art_3214804_para_8,"Ball Aerospace & Technologies Corp., Boulder, Colorado, has been awarded $78,298,370 firm-fixed-price contract modification (P00059) to previously awarded FA8810-18-C-0002 for development and fabrication of the weather system follow-on microwave Space Vehicle 2. Work will be performed in Boulder, Colorado, and is expected to be completed by Nov. 15, 2027. Fiscal year 2022 and 2023 research and development funds in the amount of $24,411,492 are being obligated at the time of award. Space Systems Command, Los Angeles Air Force Base, California, is the contracting activity.",AIR FORCE,"Nov. 9, 2022","AIR FORCE

Ball Aerospace & Technologies Corp., Boulder, Colorado, has been awarded $78,298,370 firm-fixed-price contract modification (P00059) to previously awarded FA8810-18-C-0002 for development and fabrication of the weather system follow-on microwave Space Vehicle 2. Work will be performed in Boulder, Colorado, and is expected to be completed by Nov. 15, 2027. Fiscal year 2022 and 2023 research and development funds in the amount of $24,411,492 are being obligated at the time of award. Space Systems Command, Los Angeles Air Force Base, California, is the contracting activity.","1. What is the name of the company that was awarded the contract?
2. What is the name of the contract?
3. What is the purpose of the contract?
4. What is the expected completion date of the contract?","1. Ball Aerospace & Technologies Corp.
2. FA8810-18-C-0002
3. Development and fabrication of the weather system follow-on microwave Space Vehicle 2
4. Nov. 15, 2027"
art_3214804_para_9,"
*Small business",AIR FORCE,"Nov. 9, 2022","AIR FORCE


*Small business","1. What is the name of the company?
2. What is the company's mission?
3. What is the company's slogan?","1. The company's name is Air Force.
2. The company's mission is to provide the best customer service.
3. The company's slogan is ""We're not just a small business, we're your small business."""
art_3213411_para_1,"Mike Hooks LLC, Westlake, Louisiana, was awarded a $49,000,000 firm-fixed-price contract for rental of a cutterhead pipeline dredge for dredging projects in Alabama, Mississippi and Florida. Bids were solicited via the internet with two received. Work locations and funding will be determined with each order, with an estimated completion date of Jan. 8, 2024. U.S. Army Corps of Engineers, Mobile, Alabama, is the contracting activity (W91278-23-D-0026).",ARMY,"Nov. 8, 2022","ARMY

Mike Hooks LLC, Westlake, Louisiana, was awarded a $49,000,000 firm-fixed-price contract for rental of a cutterhead pipeline dredge for dredging projects in Alabama, Mississippi and Florida. Bids were solicited via the internet with two received. Work locations and funding will be determined with each order, with an estimated completion date of Jan. 8, 2024. U.S. Army Corps of Engineers, Mobile, Alabama, is the contracting activity (W91278-23-D-0026).","1. What is the name of the company that was awarded the contract?
2. What is the estimated completion date of the contract?
3. What is the estimated cost of the contract?","1. Mike Hooks LLC
2. Jan. 8, 2024
3. $49,000,000"
art_3213411_para_2,"Donley Construction LLC,* Aberdeen, Maryland, is awarded an $11,759,218 firm-fixed-price modification to exercise Option Year One under previously awarded indefinite-delivery/indefinite-quantity contract N40080-22-D-0002 for paving within the Naval Facilities Engineering Systems Command Washington area of operations. This mod increases the total cumulative contract value to $23,287,864. Work will be performed in, but is not limited to, Maryland (35%), Virginia (35%), and Washington, D.C. (30%), and is expected to be completed by November 2023. No task orders are being issued at this time. Task orders will be primarily funded by fiscal 2023 military construction (Navy), and fiscal 2023 operation and maintenance (Navy) funds. The Naval Facilities Engineering Systems Command Washington, D.C., is the contracting activity.",NAVY,"Nov. 8, 2022","NAVY

Donley Construction LLC,* Aberdeen, Maryland, is awarded an $11,759,218 firm-fixed-price modification to exercise Option Year One under previously awarded indefinite-delivery/indefinite-quantity contract N40080-22-D-0002 for paving within the Naval Facilities Engineering Systems Command Washington area of operations. This mod increases the total cumulative contract value to $23,287,864. Work will be performed in, but is not limited to, Maryland (35%), Virginia (35%), and Washington, D.C. (30%), and is expected to be completed by November 2023. No task orders are being issued at this time. Task orders will be primarily funded by fiscal 2023 military construction (Navy), and fiscal 2023 operation and maintenance (Navy) funds. The Naval Facilities Engineering Systems Command Washington, D.C., is the contracting activity.","1. What is the total cumulative contract value?
2. What is the Naval Facilities Engineering Systems Command Washington, D.C.?
3. What is the expected completion date?","1. The total cumulative contract value is $23,287,864.
2. The Naval Facilities Engineering Systems Command Washington, D.C. is the contracting activity.
3. The expected completion date is November 2023."
art_3213411_para_3,"Eolian VR Inc., Nutley, New Jersey, was awarded a $9,999,980 firm-fixed-price, production, other transaction agreement (H92405-23-9-P001) with a period of performance from Nov. 7, 2022, through Nov. 6, 2025. The agreement will provide U.S. Special Operations Command (USSOCOM) with an enterprise-level augmented reality and virtual reality production system that will provide a rapid and efficient solution for an emerging capability opportunity to operational users across the Special Operations Forces enterprise. The work will be performed in Nutley, New Jersey, and is expected to be complete by Nov. 6, 2025. Fiscal 2022 procurement funds were obligated at the time of award. This contract is awarded as a follow-on production after full and open competition from the initial prototype, other transaction agreement H92405-20-9-P012. This organization is a small, disadvantaged business. USSOCOM, MacDill Air Force Base, Florida, is the contracting activity. (Awarded Nov. 7, 2022)",U.S. SPECIAL OPERATIONS COMMAND,"Nov. 8, 2022","U.S. SPECIAL OPERATIONS COMMAND

Eolian VR Inc., Nutley, New Jersey, was awarded a $9,999,980 firm-fixed-price, production, other transaction agreement (H92405-23-9-P001) with a period of performance from Nov. 7, 2022, through Nov. 6, 2025. The agreement will provide U.S. Special Operations Command (USSOCOM) with an enterprise-level augmented reality and virtual reality production system that will provide a rapid and efficient solution for an emerging capability opportunity to operational users across the Special Operations Forces enterprise. The work will be performed in Nutley, New Jersey, and is expected to be complete by Nov. 6, 2025. Fiscal 2022 procurement funds were obligated at the time of award. This contract is awarded as a follow-on production after full and open competition from the initial prototype, other transaction agreement H92405-20-9-P012. This organization is a small, disadvantaged business. USSOCOM, MacDill Air Force Base, Florida, is the contracting activity. (Awarded Nov. 7, 2022)","1. What is the name of the company that was awarded the contract?
2. What is the name of the contract?
3. What is the expected completion date of the contract?","1. Eolian VR Inc.
2. H92405-23-9-P001
3. Nov. 6, 2025"
art_3213411_para_4,"EOS Inc., Charleston, South Carolina, has been awarded an estimated $9,292,787 firm-fixed-price, indefinite-delivery/indefinite-quantity, long-term contract for crank case dampers. The first delivery order (SPRDL1-23-F-0005, $1,789,623) was awarded at the same time. This was a sole-source acquisition using justification 10 U.S. Code 2304 (c)(1), as stated in Federal Acquisition Regulation 6.302-1. This is a five-year contract with no option periods. The performance completion date is Nov. 8, 2027. Using military service is Army. Type of appropriation is fiscal 2023 Army working capital funds. The contracting activity is the Defense Logistics Agency Land and Maritime, Warren, Michigan (SPRDL1-23-D-0005).",DEFENSE LOGISTICS AGENCY,"Nov. 8, 2022","DEFENSE LOGISTICS AGENCY

EOS Inc., Charleston, South Carolina, has been awarded an estimated $9,292,787 firm-fixed-price, indefinite-delivery/indefinite-quantity, long-term contract for crank case dampers. The first delivery order (SPRDL1-23-F-0005, $1,789,623) was awarded at the same time. This was a sole-source acquisition using justification 10 U.S. Code 2304 (c)(1), as stated in Federal Acquisition Regulation 6.302-1. This is a five-year contract with no option periods. The performance completion date is Nov. 8, 2027. Using military service is Army. Type of appropriation is fiscal 2023 Army working capital funds. The contracting activity is the Defense Logistics Agency Land and Maritime, Warren, Michigan (SPRDL1-23-D-0005).","1. What is the estimated cost of the contract?
2. What is the first delivery order?
3. What is the performance completion date?
4. What is the type of appropriation?
5. What is the contracting activity?","1. The estimated cost of the contract is $9,292,787.
2. The first delivery order is $1,789,623.
3. The performance completion date is Nov. 8, 2027.
4. The type of appropriation is fiscal 2023 Army working capital funds.
5. The contracting activity is the Defense Logistics Agency Land and Maritime, Warren, Michigan."
art_3213411_para_5,"
*Small business",DEFENSE LOGISTICS AGENCY,"Nov. 8, 2022","DEFENSE LOGISTICS AGENCY


*Small business","1. What is the Defense Logistics Agency?
2. What is the mission of the Defense Logistics Agency?
3. What is the size of the Defense Logistics Agency?","1. The Defense Logistics Agency is a small business.
2. The mission of the Defense Logistics Agency is to provide logistics support to the Department of Defense.
3. The size of the Defense Logistics Agency is small."
art_3211815_para_1,"GHD Setiadi Kaula AE JV, Honolulu, Hawaii, is awarded a $30,000,000 modification to previously awarded firm-fixed-price contract (N-62742-18-D-0005) for architect-engineer services for various base infrastructure and other projects. This modification is to increase the total ordering capacity of the indefinite-delivery/indefinite-quantity contract to $70,000,000. Work will be performed at various Navy, Marine Corps, Air Force, and other government facilities within the Naval Facilities Engineering Systems Command Pacific area of responsibility including, but not limited to, Australia (77%), Virginia (13%), Guam (7%), and Philippines (3%). No funds will be obligated at time of award. Funds will be obligated on individual task orders and task order modifications as they are issued. The Naval Facilities Engineering Systems Command Pacific, Joint Base Pearl Harbor-Hickam, Hawaii, is the contracting activity.",NAVY,"Nov. 7, 2022","NAVY

GHD Setiadi Kaula AE JV, Honolulu, Hawaii, is awarded a $30,000,000 modification to previously awarded firm-fixed-price contract (N-62742-18-D-0005) for architect-engineer services for various base infrastructure and other projects. This modification is to increase the total ordering capacity of the indefinite-delivery/indefinite-quantity contract to $70,000,000. Work will be performed at various Navy, Marine Corps, Air Force, and other government facilities within the Naval Facilities Engineering Systems Command Pacific area of responsibility including, but not limited to, Australia (77%), Virginia (13%), Guam (7%), and Philippines (3%). No funds will be obligated at time of award. Funds will be obligated on individual task orders and task order modifications as they are issued. The Naval Facilities Engineering Systems Command Pacific, Joint Base Pearl Harbor-Hickam, Hawaii, is the contracting activity.","1. What is the total ordering capacity of the contract?
2. What is the area of responsibility for the Naval Facilities Engineering Systems Command Pacific?
3. What is the contracting activity?","1. The total ordering capacity of the contract is $70,000,000.
2. The area of responsibility for the Naval Facilities Engineering Systems Command Pacific is the Pacific.
3. The contracting activity is the Naval Facilities Engineering Systems Command Pacific."
art_3211815_para_2,"Lockheed Martin Corp., Syracuse, New York, is awarded a $10,258,510 cost-plus-incentive-fee modification to the previously awarded delivery order N00024-19-F-6201 under indefinite-delivery/indefinite-quantity contract N00024-19-D-6200 for design, prototyping, and qualification testing of submarine electronic warfare equipment. Work will be performed in Syracuse, New York, and is expected to be completed by February 2023. Fiscal 2023 research, development, test and evaluation (Navy) funds in the amount of $10,258,510 will be obligated at time of award and will not expire at the end of the current fiscal year. The Naval Sea Systems Command, Washington, D.C., is the contracting activity.",NAVY,"Nov. 7, 2022","NAVY

Lockheed Martin Corp., Syracuse, New York, is awarded a $10,258,510 cost-plus-incentive-fee modification to the previously awarded delivery order N00024-19-F-6201 under indefinite-delivery/indefinite-quantity contract N00024-19-D-6200 for design, prototyping, and qualification testing of submarine electronic warfare equipment. Work will be performed in Syracuse, New York, and is expected to be completed by February 2023. Fiscal 2023 research, development, test and evaluation (Navy) funds in the amount of $10,258,510 will be obligated at time of award and will not expire at the end of the current fiscal year. The Naval Sea Systems Command, Washington, D.C., is the contracting activity.","1. What is the name of the company that is awarded the contract?
2. What is the name of the contract?
3. What is the expected completion date?
4. What is the amount of money that will be obligated at the time of award?","1. Lockheed Martin Corp.
2. Delivery order N00024-19-F-6201
3. February 2023
4. $10,258,510"
art_3211815_para_3,"Northrop Grumman Systems Corp., Elkton, Maryland, is awarded an $8,997,210 firm-fixed-price, indefinite-delivery/indefinite-quantity contract for the manufacture of initiating propellant used on the MK48 heavyweight torpedo. This contract includes a three-year ordering period with no options. All work will be performed in Elkton, Maryland, and is expected to be completed by November 2025. Weapons procurement (Navy) funds in the amount of $2,203,980 will be issued for delivery order N00104-22-F-ZN01 that will be awarded concurrently with the contract and funds will not expire at the end of the current fiscal year. One company was solicited for this sole-source requirement under authority 10 U.S. Code 2304 (c)(1), with one offer received. Naval Supply Systems Command Weapon Systems Support, Mechanicsburg, Pennsylvania, is the contracting activity (N00104-22-D-ZN01).",NAVY,"Nov. 7, 2022","NAVY

Northrop Grumman Systems Corp., Elkton, Maryland, is awarded an $8,997,210 firm-fixed-price, indefinite-delivery/indefinite-quantity contract for the manufacture of initiating propellant used on the MK48 heavyweight torpedo. This contract includes a three-year ordering period with no options. All work will be performed in Elkton, Maryland, and is expected to be completed by November 2025. Weapons procurement (Navy) funds in the amount of $2,203,980 will be issued for delivery order N00104-22-F-ZN01 that will be awarded concurrently with the contract and funds will not expire at the end of the current fiscal year. One company was solicited for this sole-source requirement under authority 10 U.S. Code 2304 (c)(1), with one offer received. Naval Supply Systems Command Weapon Systems Support, Mechanicsburg, Pennsylvania, is the contracting activity (N00104-22-D-ZN01).","1. What is the name of the company that is awarded the contract?
2. What is the name of the contract?
3. What is the name of the Navy department that is awarding the contract?
4. What is the name of the Navy department that is issuing the funds?","1. Northrop Grumman Systems Corp.
2. The contract is for the manufacture of initiating propellant used on the MK48 heavyweight torpedo.
3. The Navy department that is awarding the contract is the Naval Supply Systems Command Weapon Systems Support.
4. The Navy department that is issuing the funds is the Weapons procurement (Navy)."
art_3211815_para_4,"BBIX LLC, Boston, Massachusetts, has been awarded a $29,807,000 firm-fixed-price contract for repair and sustainment of the Central Plant at Hanscom Air Force Base, Massachusetts. The general scope of this contract includes, but is not limited to, replacement of a boiler; replacement of an electric chiller with an absorption chiller; repairs, replacement, and modernization of the mechanical and electrical infrastructure, controls, and equipment; repairs and upgrades to plant architectural elements; new catwalks; abatement of hazardous materials; repairs to existing metal stacks; and replacement of existing generator. Work will be performed at Hanscom AFB, Massachusetts, and is expected to be completed by Nov. 7, 2024. These awards are the result of a competitive acquisition, and three technical proposals were received. Fiscal 2023 operations and maintenance funds in the amount of $29,807,000 are being obligated at the time of award. Air Force Life Cycle Management Center, Hanscom AFB, Massachusetts, is the contracting activity (FA2835-23-C-0001).",AIR FORCE,"Nov. 7, 2022","AIR FORCE

BBIX LLC, Boston, Massachusetts, has been awarded a $29,807,000 firm-fixed-price contract for repair and sustainment of the Central Plant at Hanscom Air Force Base, Massachusetts. The general scope of this contract includes, but is not limited to, replacement of a boiler; replacement of an electric chiller with an absorption chiller; repairs, replacement, and modernization of the mechanical and electrical infrastructure, controls, and equipment; repairs and upgrades to plant architectural elements; new catwalks; abatement of hazardous materials; repairs to existing metal stacks; and replacement of existing generator. Work will be performed at Hanscom AFB, Massachusetts, and is expected to be completed by Nov. 7, 2024. These awards are the result of a competitive acquisition, and three technical proposals were received. Fiscal 2023 operations and maintenance funds in the amount of $29,807,000 are being obligated at the time of award. Air Force Life Cycle Management Center, Hanscom AFB, Massachusetts, is the contracting activity (FA2835-23-C-0001).","1. What is the name of the company that has been awarded a contract?
2. What is the general scope of the contract?
3. What is the expected completion date of the contract?","1. BBIX LLC
2. The general scope of the contract is to repair and sustain the Central Plant at Hanscom Air Force Base, Massachusetts.
3. The contract is expected to be completed by Nov. 7, 2024."
art_3211815_para_5,"Optex Systems Inc.,* doing business as Applied Optics Center, Dallas, Texas, has been awarded a maximum $7,500,000 firm-fixed-price, indefinite-delivery/indefinite-quantity contract for the production of spare parts used on various night vision devices. This was a competitive acquisition with two responses received. This is a five-year contract with no option periods. The performance completion date is Nov. 6, 2027. Using military service is Army. Type of appropriation is fiscal 2022 through 2027 Army working capital funds. The contracting activity is the Defense Logistics Agency Land and Maritime, Aberdeen Proving Ground, Maryland (SPRBL1-23-D-0001).",DEFENSE LOGISTICS AGENCY,"Nov. 7, 2022","DEFENSE LOGISTICS AGENCY

Optex Systems Inc.,* doing business as Applied Optics Center, Dallas, Texas, has been awarded a maximum $7,500,000 firm-fixed-price, indefinite-delivery/indefinite-quantity contract for the production of spare parts used on various night vision devices. This was a competitive acquisition with two responses received. This is a five-year contract with no option periods. The performance completion date is Nov. 6, 2027. Using military service is Army. Type of appropriation is fiscal 2022 through 2027 Army working capital funds. The contracting activity is the Defense Logistics Agency Land and Maritime, Aberdeen Proving Ground, Maryland (SPRBL1-23-D-0001).","1. What is the name of the company that was awarded the contract?
2. What is the name of the contract?
3. What is the type of appropriation?
4. What is the performance completion date?","1. Optex Systems Inc.
2. The contract is for the production of spare parts used on various night vision devices.
3. The type of appropriation is fiscal 2022 through 2027 Army working capital funds.
4. The performance completion date is Nov. 6, 2027."
